year,round,ConstructorId,points,status
2010,7,mclaren,18,Finished
2010,7,red_bull,15,Finished
2010,7,mercedes,12,Finished
2010,7,mercedes,10,Finished
2010,7,renault,8,Finished
2010,7,ferrari,6,Finished
2010,7,ferrari,4,Finished
2010,7,force_india,2,Finished
2010,7,sauber,1,Finished
2010,7,sauber,0,Finished
2010,7,toro_rosso,0,Finished
2010,7,force_india,0,+1 Lap
2010,7,williams,0,+1 Lap
2010,7,renault,0,+1 Lap
2010,7,toro_rosso,0,+1 Lap
2010,7,williams,0,+1 Lap
2010,7,virgin,0,+3 Laps
2010,7,virgin,0,+3 Laps
2010,7,hrt,0,Fuel pump
2010,7,hrt,0,Fuel pressure
2010,7,red_bull,0,Collision
2010,7,lotus_racing,0,Hydraulics
2010,7,lotus_racing,0,Hydraulics
2011,7,mclaren,25,Finished
2011,7,red_bull,18,Finished
2011,7,red_bull,15,Finished
2011,7,mercedes,12,Finished
2011,7,renault,10,Finished
2011,7,ferrari,8,Finished
2011,7,sauber,6,Finished
2011,7,toro_rosso,4,Finished
2011,7,williams,2,Finished
2011,7,toro_rosso,1,Finished
2011,7,mercedes,0,Finished
2011,7,sauber,0,Finished
2011,7,hrt,0,+1 Lap
2011,7,hrt,0,+1 Lap
2011,7,virgin,0,+1 Lap
2011,7,virgin,0,+1 Lap
2011,7,lotus_racing,0,+1 Lap
2011,7,force_india,0,Accident
2011,7,williams,0,Retired
2011,7,renault,0,Accident
2011,7,force_india,0,Accident
2011,7,ferrari,0,Collision
2011,7,lotus_racing,0,Transmission
2011,7,mclaren,0,Collision
2012,7,mclaren,25,Finished
2012,7,lotus_f1,18,Finished
2012,7,sauber,15,Finished
2012,7,red_bull,12,Finished
2012,7,ferrari,10,Finished
2012,7,mercedes,8,Finished
2012,7,red_bull,6,Finished
2012,7,lotus_f1,4,Finished
2012,7,sauber,2,Finished
2012,7,ferrari,1,Finished
2012,7,force_india,0,Finished
2012,7,force_india,0,Finished
2012,7,williams,0,Finished
2012,7,toro_rosso,0,Finished
2012,7,toro_rosso,0,+1 Lap
2012,7,mclaren,0,+1 Lap
2012,7,williams,0,+1 Lap
2012,7,caterham,0,+1 Lap
2012,7,caterham,0,+1 Lap
2012,7,marussia,0,+3 Laps
2012,7,marussia,0,Suspension
2012,7,mercedes,0,Rear wing
2012,7,hrt,0,Brakes
2012,7,hrt,0,Suspension
2013,7,red_bull,25,Finished
2013,7,ferrari,18,Finished
2013,7,mercedes,15,Finished
2013,7,red_bull,12,Finished
2013,7,mercedes,10,Finished
2013,7,toro_rosso,8,+1 Lap
2013,7,force_india,6,+1 Lap
2013,7,ferrari,4,+1 Lap
2013,7,lotus_f1,2,+1 Lap
2013,7,force_india,1,+1 Lap
2013,7,mclaren,0,+1 Lap
2013,7,mclaren,0,+1 Lap
2013,7,lotus_f1,0,+1 Lap
2013,7,williams,0,+1 Lap
2013,7,toro_rosso,0,+2 Laps
2013,7,williams,0,+2 Laps
2013,7,marussia,0,+2 Laps
2013,7,caterham,0,+3 Laps
2013,7,marussia,0,+3 Laps
2013,7,sauber,0,Accident
2013,7,sauber,0,Collision
2013,7,caterham,0,Collision
2014,7,red_bull,25,Finished
2014,7,mercedes,18,Finished
2014,7,red_bull,15,Finished
2014,7,mclaren,12,Finished
2014,7,force_india,10,Finished
2014,7,ferrari,8,Finished
2014,7,williams,6,Finished
2014,7,toro_rosso,4,Finished
2014,7,mclaren,2,Finished
2014,7,ferrari,1,Finished
2014,7,force_india,0,Collision
2014,7,williams,0,Collision
2014,7,sauber,0,+1 Lap
2014,7,sauber,0,ERS
2014,7,lotus_f1,0,Rear wing
2014,7,toro_rosso,0,Drivetrain
2014,7,mercedes,0,Brakes
2014,7,caterham,0,Suspension
2014,7,lotus_f1,0,Power Unit
2014,7,caterham,0,Turbo
2014,7,marussia,0,Collision
2014,7,marussia,0,Collision
2015,7,mercedes,25,Finished
2015,7,mercedes,18,Finished
2015,7,williams,15,Finished
2015,7,ferrari,12,Finished
2015,7,ferrari,10,Finished
2015,7,williams,8,Finished
2015,7,lotus_f1,6,Finished
2015,7,force_india,4,+1 Lap
2015,7,red_bull,2,+1 Lap
2015,7,lotus_f1,1,+1 Lap
2015,7,force_india,0,+1 Lap
2015,7,toro_rosso,0,+1 Lap
2015,7,red_bull,0,+1 Lap
2015,7,sauber,0,+1 Lap
2015,7,toro_rosso,0,+1 Lap
2015,7,sauber,0,+2 Laps
2015,7,manor,0,+4 Laps
2015,7,manor,0,Retired
2015,7,mclaren,0,Retired
2015,7,mclaren,0,Engine
2016,7,mercedes,25,Finished
2016,7,ferrari,18,Finished
2016,7,williams,15,Finished
2016,7,red_bull,12,Finished
2016,7,mercedes,10,Finished
2016,7,ferrari,8,Finished
2016,7,red_bull,6,Finished
2016,7,force_india,4,+1 Lap
2016,7,toro_rosso,2,+1 Lap
2016,7,force_india,1,+1 Lap
2016,7,mclaren,0,+1 Lap
2016,7,toro_rosso,0,+1 Lap
2016,7,haas,0,+2 Laps
2016,7,haas,0,+2 Laps
2016,7,sauber,0,+2 Laps
2016,7,renault,0,+2 Laps
2016,7,manor,0,+2 Laps
2016,7,sauber,0,+2 Laps
2016,7,manor,0,+2 Laps
2016,7,williams,0,Retired
2016,7,renault,0,Retired
2016,7,mclaren,0,Power Unit
2017,7,mercedes,25,Finished
2017,7,mercedes,18,Finished
2017,7,red_bull,15,Finished
2017,7,ferrari,12,Finished
2017,7,force_india,10,Finished
2017,7,force_india,8,Finished
2017,7,ferrari,6,Finished
2017,7,renault,4,Finished
2017,7,williams,2,+1 Lap
2017,7,haas,1,+1 Lap
2017,7,renault,0,+1 Lap
2017,7,haas,0,+1 Lap
2017,7,sauber,0,+1 Lap
2017,7,mclaren,0,+1 Lap
2017,7,sauber,0,+2 Laps
2017,7,mclaren,0,Power Unit
2017,7,toro_rosso,0,Power Unit
2017,7,red_bull,0,Electrical
2017,7,williams,0,Collision
2017,7,toro_rosso,0,Collision
2018,7,ferrari,25,Finished
2018,7,mercedes,18,Finished
2018,7,red_bull,15,Finished
2018,7,red_bull,12,Finished
2018,7,mercedes,10,Finished
2018,7,ferrari,8,Finished
2018,7,renault,6,+1 Lap
2018,7,renault,4,+1 Lap
2018,7,force_india,2,+1 Lap
2018,7,sauber,1,+1 Lap
2018,7,toro_rosso,0,+1 Lap
2018,7,haas,0,+1 Lap
2018,7,haas,0,+1 Lap
2018,7,force_india,0,+1 Lap
2018,7,sauber,0,+2 Laps
2018,7,mclaren,0,+2 Laps
2018,7,williams,0,+2 Laps
2018,7,mclaren,0,Exhaust
2018,7,toro_rosso,0,Collision
2018,7,williams,0,Collision
2019,7,mercedes,25,Finished
2019,7,ferrari,18,Finished
2019,7,ferrari,15,Finished
2019,7,mercedes,13,Finished
2019,7,red_bull,10,Finished
2019,7,renault,8,+1 Lap
2019,7,renault,6,+1 Lap
2019,7,red_bull,4,+1 Lap
2019,7,racing_point,2,+1 Lap
2019,7,toro_rosso,1,+1 Lap
2019,7,mclaren,0,+1 Lap
2019,7,racing_point,0,+1 Lap
2019,7,alfa,0,+1 Lap
2019,7,haas,0,+1 Lap
2019,7,alfa,0,+1 Lap
2019,7,williams,0,+2 Laps
2019,7,haas,0,+2 Laps
2019,7,williams,0,+3 Laps
2019,7,toro_rosso,0,Collision damage
2019,7,mclaren,0,Suspension
2020,7,mercedes,25,Finished
2020,7,mercedes,18,Finished
2020,7,red_bull,15,Finished
2020,7,renault,13,Finished
2020,7,renault,10,Finished
2020,7,red_bull,8,Finished
2020,7,mclaren,6,Finished
2020,7,alphatauri,4,Finished
2020,7,racing_point,2,Finished
2020,7,racing_point,1,Finished
2020,7,alphatauri,0,Finished
2020,7,alfa,0,Finished
2020,7,ferrari,0,Finished
2020,7,ferrari,0,Finished
2020,7,haas,0,Finished
2020,7,williams,0,Finished
2020,7,haas,0,Finished
2020,7,alfa,0,Accident
2020,7,williams,0,Debris
2020,7,mclaren,0,Exhaust
2021,7,red_bull,26,Finished
2021,7,mercedes,18,Finished
2021,7,red_bull,15,Finished
2021,7,mercedes,12,Finished
2021,7,mclaren,10,Finished
2021,7,mclaren,8,Finished
2021,7,alphatauri,6,Finished
2021,7,alpine,4,Finished
2021,7,aston_martin,2,Finished
2021,7,aston_martin,1,Finished
2021,7,ferrari,0,Finished
2021,7,williams,0,+1 Lap
2021,7,alphatauri,0,+1 Lap
2021,7,alpine,0,+1 Lap
2021,7,alfa,0,+1 Lap
2021,7,ferrari,0,+1 Lap
2021,7,alfa,0,+1 Lap
2021,7,williams,0,+1 Lap
2021,7,haas,0,+1 Lap
2021,7,haas,0,+1 Lap
2022,7,red_bull,25,Finished
2022,7,ferrari,18,Finished
2022,7,red_bull,15,Finished
2022,7,ferrari,12,Finished
2022,7,mercedes,10,Finished
2022,7,mclaren,9,Finished
2022,7,alpine,6,Finished
2022,7,mercedes,4,Finished
2022,7,alfa,2,Finished
2022,7,aston_martin,1,Finished
2022,7,alphatauri,0,Finished
2022,7,alpine,0,Finished
2022,7,mclaren,0,Finished
2022,7,aston_martin,0,Finished
2022,7,williams,0,+1 Lap
2022,7,alfa,0,+1 Lap
2022,7,alphatauri,0,+1 Lap
2022,7,williams,0,Mechanical
2022,7,haas,0,Accident
2022,7,haas,0,Water pressure
2010,8,mclaren,25,Finished
2010,8,mclaren,18,Finished
2010,8,ferrari,15,Finished
2010,8,red_bull,12,Finished
2010,8,red_bull,10,Finished
2010,8,mercedes,8,Finished
2010,8,renault,6,Finished
2010,8,toro_rosso,4,+1 Lap
2010,8,force_india,2,+1 Lap
2010,8,force_india,1,+1 Lap
2010,8,mercedes,0,+1 Lap
2010,8,toro_rosso,0,+1 Lap
2010,8,williams,0,+1 Lap
2010,8,williams,0,+1 Lap
2010,8,ferrari,0,+1 Lap
2010,8,lotus_racing,0,+2 Laps
2010,8,renault,0,+2 Laps
2010,8,hrt,0,+4 Laps
2010,8,virgin,0,+5 Laps
2010,8,virgin,0,Mechanical
2010,8,lotus_racing,0,Brakes
2010,8,sauber,0,Engine
2010,8,hrt,0,Hydraulics
2010,8,sauber,0,Accident
2011,8,red_bull,25,Finished
2011,8,ferrari,18,Finished
2011,8,red_bull,15,Finished
2011,8,mclaren,12,Finished
2011,8,ferrari,10,Finished
2011,8,mclaren,8,Finished
2011,8,mercedes,6,Finished
2011,8,toro_rosso,4,+1 Lap
2011,8,force_india,2,+1 Lap
2011,8,renault,1,+1 Lap
2011,8,sauber,0,+1 Lap
2011,8,williams,0,+1 Lap
2011,8,toro_rosso,0,+1 Lap
2011,8,force_india,0,+1 Lap
2011,8,renault,0,+1 Lap
2011,8,sauber,0,+1 Lap
2011,8,mercedes,0,+1 Lap
2011,8,williams,0,+1 Lap
2011,8,lotus_racing,0,+2 Laps
2011,8,lotus_racing,0,+2 Laps
2011,8,virgin,0,+2 Laps
2011,8,virgin,0,+2 Laps
2011,8,hrt,0,+3 Laps
2011,8,hrt,0,+3 Laps
2012,8,ferrari,25,Finished
2012,8,lotus_f1,18,Finished
2012,8,mercedes,15,Finished
2012,8,red_bull,12,Finished
2012,8,force_india,10,Finished
2012,8,mercedes,8,Finished
2012,8,force_india,6,Finished
2012,8,mclaren,4,Finished
2012,8,sauber,2,Finished
2012,8,williams,1,Finished
2012,8,toro_rosso,0,Finished
2012,8,williams,0,Finished
2012,8,caterham,0,Finished
2012,8,caterham,0,Finished
2012,8,marussia,0,Finished
2012,8,ferrari,0,+1 Lap
2012,8,hrt,0,+1 Lap
2012,8,hrt,0,+1 Lap
2012,8,mclaren,0,Collision
2012,8,lotus_f1,0,Electronics
2012,8,red_bull,0,Gearbox
2012,8,sauber,0,Collision
2012,8,toro_rosso,0,Collision
2012,8,marussia,0,Withdrew
2013,8,mercedes,25,Finished
2013,8,red_bull,18,Finished
2013,8,ferrari,15,Finished
2013,8,mercedes,12,Finished
2013,8,lotus_f1,10,Finished
2013,8,ferrari,8,Finished
2013,8,force_india,6,Finished
2013,8,toro_rosso,4,Finished
2013,8,force_india,2,Finished
2013,8,sauber,1,Finished
2013,8,williams,0,Finished
2013,8,williams,0,Finished
2013,8,mclaren,0,Finished
2013,8,sauber,0,Finished
2013,8,caterham,0,Finished
2013,8,marussia,0,Finished
2013,8,marussia,0,Finished
2013,8,caterham,0,Finished
2013,8,lotus_f1,0,Retired
2013,8,mclaren,0,Wheel
2013,8,red_bull,0,Gearbox
2013,8,toro_rosso,0,Tyre
2014,8,mercedes,25,Finished
2014,8,mercedes,18,Finished
2014,8,williams,15,Finished
2014,8,williams,12,Finished
2014,8,ferrari,10,Finished
2014,8,force_india,8,Finished
2014,8,mclaren,6,Finished
2014,8,red_bull,4,Finished
2014,8,force_india,2,Finished
2014,8,ferrari,1,Finished
2014,8,mclaren,0,Finished
2014,8,lotus_f1,0,+1 Lap
2014,8,sauber,0,+1 Lap
2014,8,lotus_f1,0,+1 Lap
2014,8,marussia,0,+2 Laps
2014,8,caterham,0,+2 Laps
2014,8,marussia,0,+2 Laps
2014,8,caterham,0,+2 Laps
2014,8,sauber,0,+2 Laps
2014,8,toro_rosso,0,Brakes
2014,8,red_bull,0,Electrical
2014,8,toro_rosso,0,Suspension
2015,8,mercedes,25,Finished
2015,8,mercedes,18,Finished
2015,8,williams,15,Finished
2015,8,ferrari,12,Finished
2015,8,williams,10,Finished
2015,8,force_india,8,Finished
2015,8,lotus_f1,6,+1 Lap
2015,8,toro_rosso,4,+1 Lap
2015,8,force_india,2,+1 Lap
2015,8,red_bull,1,+1 Lap
2015,8,sauber,0,+1 Lap
2015,8,red_bull,0,+1 Lap
2015,8,sauber,0,+2 Laps
2015,8,manor,0,+3 Laps
2015,8,lotus_f1,0,Gearbox
2015,8,toro_rosso,0,Power loss
2015,8,mclaren,0,Retired
2015,8,manor,0,Oil leak
2015,8,ferrari,0,Collision
2015,8,mclaren,0,Collision
2016,8,mercedes,25,Finished
2016,8,ferrari,18,Finished
2016,8,force_india,15,Finished
2016,8,ferrari,12,Finished
2016,8,mercedes,10,Finished
2016,8,williams,8,Finished
2016,8,red_bull,6,Finished
2016,8,red_bull,4,Finished
2016,8,force_india,2,Finished
2016,8,williams,1,Finished
2016,8,mclaren,0,Finished
2016,8,sauber,0,+1 Lap
2016,8,haas,0,+1 Lap
2016,8,renault,0,+1 Lap
2016,8,renault,0,+1 Lap
2016,8,haas,0,+1 Lap
2016,8,sauber,0,+1 Lap
2016,8,manor,0,+2 Laps
2016,8,mclaren,0,Gearbox
2016,8,manor,0,Brakes
2016,8,toro_rosso,0,Suspension
2016,8,toro_rosso,0,Suspension
2017,8,red_bull,25,Finished
2017,8,mercedes,18,Finished
2017,8,williams,15,Finished
2017,8,ferrari,12,Finished
2017,8,mercedes,10,Finished
2017,8,force_india,8,Finished
2017,8,haas,6,Finished
2017,8,toro_rosso,4,Finished
2017,8,mclaren,2,Finished
2017,8,sauber,1,Finished
2017,8,sauber,0,Finished
2017,8,mclaren,0,Finished
2017,8,haas,0,+1 Lap
2017,8,ferrari,0,Water pressure
2017,8,force_india,0,Seat
2017,8,williams,0,Suspension
2017,8,renault,0,Accident
2017,8,red_bull,0,Oil pressure
2017,8,toro_rosso,0,Battery
2017,8,renault,0,Power Unit
2018,8,mercedes,25,Finished
2018,8,red_bull,18,Finished
2018,8,ferrari,15,Finished
2018,8,red_bull,12,Finished
2018,8,ferrari,10,Finished
2018,8,haas,8,Finished
2018,8,mercedes,6,Finished
2018,8,renault,4,Finished
2018,8,renault,2,Finished
2018,8,sauber,1,Finished
2018,8,haas,0,+1 Lap
2018,8,mclaren,0,+1 Lap
2018,8,sauber,0,+1 Lap
2018,8,toro_rosso,0,+1 Lap
2018,8,williams,0,+1 Lap
2018,8,mclaren,0,Wheel
2018,8,williams,0,Puncture
2018,8,force_india,0,Engine
2018,8,force_india,0,Collision
2018,8,toro_rosso,0,Collision
2019,8,mercedes,25,Finished
2019,8,mercedes,18,Finished
2019,8,ferrari,15,Finished
2019,8,red_bull,12,Finished
2019,8,ferrari,11,Finished
2019,8,mclaren,8,Finished
2019,8,alfa,6,+1 Lap
2019,8,renault,4,+1 Lap
2019,8,mclaren,2,+1 Lap
2019,8,red_bull,1,+1 Lap
2019,8,renault,0,+1 Lap
2019,8,racing_point,0,+1 Lap
2019,8,racing_point,0,+1 Lap
2019,8,toro_rosso,0,+1 Lap
2019,8,toro_rosso,0,+1 Lap
2019,8,alfa,0,+1 Lap
2019,8,haas,0,+1 Lap
2019,8,williams,0,+2 Laps
2019,8,williams,0,+2 Laps
2019,8,haas,0,Retired
2020,8,alphatauri,25,Finished
2020,8,mclaren,18,Finished
2020,8,racing_point,15,Finished
2020,8,mclaren,12,Finished
2020,8,mercedes,10,Finished
2020,8,renault,8,Finished
2020,8,mercedes,7,Finished
2020,8,renault,4,Finished
2020,8,alphatauri,2,Finished
2020,8,racing_point,1,Finished
2020,8,williams,0,Finished
2020,8,haas,0,Finished
2020,8,alfa,0,Finished
2020,8,williams,0,Finished
2020,8,red_bull,0,Finished
2020,8,alfa,0,Finished
2020,8,red_bull,0,Power Unit
2020,8,ferrari,0,Accident
2020,8,haas,0,Power Unit
2020,8,ferrari,0,Brakes
2021,8,red_bull,25,Finished
2021,8,mercedes,19,Finished
2021,8,mercedes,15,Finished
2021,8,red_bull,12,Finished
2021,8,mclaren,10,+1 Lap
2021,8,ferrari,8,+1 Lap
2021,8,ferrari,6,+1 Lap
2021,8,aston_martin,4,+1 Lap
2021,8,alpine,2,+1 Lap
2021,8,alphatauri,1,+1 Lap
2021,8,alfa,0,+1 Lap
2021,8,aston_martin,0,+1 Lap
2021,8,mclaren,0,+1 Lap
2021,8,alpine,0,+1 Lap
2021,8,alfa,0,+1 Lap
2021,8,haas,0,+2 Laps
2021,8,williams,0,+3 Laps
2021,8,haas,0,+3 Laps
2021,8,williams,0,Engine
2021,8,alphatauri,0,Collision
2022,8,red_bull,25,Finished
2022,8,red_bull,19,Finished
2022,8,mercedes,15,Finished
2022,8,mercedes,12,Finished
2022,8,alphatauri,10,Finished
2022,8,aston_martin,8,Finished
2022,8,alpine,6,Finished
2022,8,mclaren,4,Finished
2022,8,mclaren,2,Finished
2022,8,alpine,1,Finished
2022,8,alfa,0,+1 Lap
2022,8,williams,0,+1 Lap
2022,8,alphatauri,0,+1 Lap
2022,8,haas,0,+1 Lap
2022,8,williams,0,+1 Lap
2022,8,aston_martin,0,Vibrations
2022,8,haas,0,Power Unit
2022,8,alfa,0,Hydraulics
2022,8,ferrari,0,Power Unit
2022,8,ferrari,0,Hydraulics
2010,9,red_bull,25,Finished
2010,9,mclaren,18,Finished
2010,9,mclaren,15,Finished
2010,9,williams,12,Finished
2010,9,renault,10,Finished
2010,9,force_india,8,Finished
2010,9,sauber,6,Finished
2010,9,ferrari,4,Finished
2010,9,toro_rosso,2,Finished
2010,9,mercedes,1,Finished
2010,9,ferrari,0,Finished
2010,9,sauber,0,Finished
2010,9,toro_rosso,0,Finished
2010,9,renault,0,Finished
2010,9,mercedes,0,Finished
2010,9,force_india,0,Finished
2010,9,virgin,0,+1 Lap
2010,9,hrt,0,+2 Laps
2010,9,virgin,0,+2 Laps
2010,9,hrt,0,+2 Laps
2010,9,lotus_racing,0,+4 Laps
2010,9,williams,0,Exhaust
2010,9,lotus_racing,0,Collision
2010,9,red_bull,0,Collision
2011,9,ferrari,25,Finished
2011,9,red_bull,18,Finished
2011,9,red_bull,15,Finished
2011,9,mclaren,12,Finished
2011,9,ferrari,10,Finished
2011,9,mercedes,8,Finished
2011,9,sauber,6,Finished
2011,9,renault,4,Finished
2011,9,mercedes,2,Finished
2011,9,toro_rosso,1,Finished
2011,9,force_india,0,Finished
2011,9,renault,0,Finished
2011,9,williams,0,+1 Lap
2011,9,williams,0,+1 Lap
2011,9,force_india,0,+1 Lap
2011,9,virgin,0,+2 Laps
2011,9,virgin,0,+2 Laps
2011,9,hrt,0,+2 Laps
2011,9,hrt,0,+3 Laps
2011,9,mclaren,0,Wheel nut
2011,9,toro_rosso,0,Accident
2011,9,sauber,0,Engine
2011,9,lotus_racing,0,Oil leak
2011,9,lotus_racing,0,Gearbox
2012,9,red_bull,25,Finished
2012,9,ferrari,18,Finished
2012,9,red_bull,15,Finished
2012,9,ferrari,12,Finished
2012,9,lotus_f1,10,Finished
2012,9,lotus_f1,8,Finished
2012,9,mercedes,6,Finished
2012,9,mclaren,4,Finished
2012,9,williams,2,Finished
2012,9,mclaren,1,Finished
2012,9,sauber,0,Finished
2012,9,force_india,0,Finished
2012,9,toro_rosso,0,Finished
2012,9,toro_rosso,0,Finished
2012,9,mercedes,0,Finished
2012,9,williams,0,+1 Lap
2012,9,caterham,0,+1 Lap
2012,9,marussia,0,+1 Lap
2012,9,marussia,0,+1 Lap
2012,9,hrt,0,+2 Laps
2012,9,hrt,0,+2 Laps
2012,9,sauber,0,Collision
2012,9,force_india,0,Collision
2012,9,caterham,0,Engine
2013,9,red_bull,25,Finished
2013,9,lotus_f1,18,Finished
2013,9,lotus_f1,15,Finished
2013,9,ferrari,12,Finished
2013,9,mercedes,10,Finished
2013,9,mclaren,8,Finished
2013,9,red_bull,6,Finished
2013,9,mclaren,4,Finished
2013,9,mercedes,2,Finished
2013,9,sauber,1,Finished
2013,9,force_india,0,Finished
2013,9,toro_rosso,0,Finished
2013,9,force_india,0,Finished
2013,9,sauber,0,Finished
2013,9,williams,0,Finished
2013,9,williams,0,+1 Lap
2013,9,caterham,0,+1 Lap
2013,9,caterham,0,+1 Lap
2013,9,marussia,0,+1 Lap
2013,9,toro_rosso,0,Hydraulics
2013,9,marussia,0,Engine
2013,9,ferrari,0,Spun off
2014,9,mercedes,25,Finished
2014,9,williams,18,Finished
2014,9,red_bull,15,Finished
2014,9,mclaren,12,Finished
2014,9,red_bull,10,Finished
2014,9,ferrari,8,Finished
2014,9,mclaren,6,Finished
2014,9,force_india,4,Finished
2014,9,toro_rosso,2,Finished
2014,9,toro_rosso,1,+1 Lap
2014,9,force_india,0,+1 Lap
2014,9,lotus_f1,0,+1 Lap
2014,9,sauber,0,+1 Lap
2014,9,marussia,0,+1 Lap
2014,9,caterham,0,+2 Laps
2014,9,marussia,0,+2 Laps
2014,9,lotus_f1,0,+3 Laps
2014,9,mercedes,0,Gearbox
2014,9,caterham,0,Suspension
2014,9,sauber,0,Collision
2014,9,williams,0,Collision
2014,9,ferrari,0,Collision
2015,9,mercedes,25,Finished
2015,9,mercedes,18,Finished
2015,9,ferrari,15,Finished
2015,9,williams,12,Finished
2015,9,williams,10,Finished
2015,9,red_bull,8,Finished
2015,9,force_india,6,Finished
2015,9,ferrari,4,+1 Lap
2015,9,force_india,2,+1 Lap
2015,9,mclaren,1,+1 Lap
2015,9,sauber,0,+1 Lap
2015,9,manor,0,+3 Laps
2015,9,manor,0,+3 Laps
2015,9,toro_rosso,0,Electrical
2015,9,red_bull,0,Electrical
2015,9,toro_rosso,0,Spun off
2015,9,lotus_f1,0,Collision
2015,9,lotus_f1,0,Collision
2015,9,mclaren,0,Collision
2015,9,sauber,0,Gearbox
2016,9,mercedes,25,Finished
2016,9,red_bull,18,Finished
2016,9,ferrari,15,Finished
2016,9,mercedes,12,Finished
2016,9,red_bull,10,Finished
2016,9,mclaren,8,Finished
2016,9,haas,6,Finished
2016,9,toro_rosso,4,Finished
2016,9,williams,2,+1 Lap
2016,9,manor,1,+1 Lap
2016,9,haas,0,+1 Lap
2016,9,renault,0,+1 Lap
2016,9,sauber,0,+1 Lap
2016,9,renault,0,+1 Lap
2016,9,sauber,0,+1 Lap
2016,9,manor,0,+1 Lap
2016,9,force_india,0,Brakes
2016,9,mclaren,0,Battery
2016,9,force_india,0,Brakes
2016,9,williams,0,Brakes
2016,9,ferrari,0,Tyre
2016,9,toro_rosso,0,Retired
2017,9,mercedes,25,Finished
2017,9,ferrari,18,Finished
2017,9,red_bull,15,Finished
2017,9,mercedes,12,Finished
2017,9,ferrari,10,Finished
2017,9,haas,8,Finished
2017,9,force_india,6,+1 Lap
2017,9,force_india,4,+1 Lap
2017,9,williams,2,+1 Lap
2017,9,williams,1,+1 Lap
2017,9,renault,0,+1 Lap
2017,9,mclaren,0,+1 Lap
2017,9,renault,0,+1 Lap
2017,9,sauber,0,+1 Lap
2017,9,sauber,0,+2 Laps
2017,9,toro_rosso,0,+3 Laps
2017,9,toro_rosso,0,Engine
2017,9,haas,0,Hydraulics
2017,9,mclaren,0,Collision damage
2017,9,red_bull,0,Collision damage
2018,9,red_bull,25,Finished
2018,9,ferrari,18,Finished
2018,9,ferrari,15,Finished
2018,9,haas,12,+1 Lap
2018,9,haas,10,+1 Lap
2018,9,force_india,8,+1 Lap
2018,9,force_india,6,+1 Lap
2018,9,mclaren,4,+1 Lap
2018,9,sauber,2,+1 Lap
2018,9,sauber,1,+1 Lap
2018,9,toro_rosso,0,+1 Lap
2018,9,renault,0,+1 Lap
2018,9,williams,0,+2 Laps
2018,9,williams,0,+2 Laps
2018,9,mclaren,0,Collision damage
2018,9,mercedes,0,Fuel pressure
2018,9,toro_rosso,0,Hydraulics
2018,9,red_bull,0,Exhaust
2018,9,mercedes,0,Hydraulics
2018,9,renault,0,Engine
2019,9,red_bull,26,Finished
2019,9,ferrari,18,Finished
2019,9,mercedes,15,Finished
2019,9,ferrari,12,Finished
2019,9,mercedes,10,Finished
2019,9,mclaren,8,+1 Lap
2019,9,red_bull,6,+1 Lap
2019,9,mclaren,4,+1 Lap
2019,9,alfa,2,+1 Lap
2019,9,alfa,1,+1 Lap
2019,9,racing_point,0,+1 Lap
2019,9,renault,0,+1 Lap
2019,9,renault,0,+1 Lap
2019,9,racing_point,0,+1 Lap
2019,9,toro_rosso,0,+1 Lap
2019,9,haas,0,+1 Lap
2019,9,toro_rosso,0,+1 Lap
2019,9,williams,0,+2 Laps
2019,9,haas,0,+2 Laps
2019,9,williams,0,+3 Laps
2020,9,mercedes,26,Finished
2020,9,mercedes,18,Finished
2020,9,red_bull,15,Finished
2020,9,renault,12,Finished
2020,9,racing_point,10,Finished
2020,9,mclaren,8,Finished
2020,9,alphatauri,6,Finished
2020,9,ferrari,4,Finished
2020,9,alfa,2,Finished
2020,9,ferrari,1,Finished
2020,9,williams,0,Finished
2020,9,haas,0,Finished
2020,9,racing_point,0,Puncture
2020,9,renault,0,Brakes
2020,9,williams,0,Collision
2020,9,haas,0,Collision
2020,9,alfa,0,Collision
2020,9,mclaren,0,Collision
2020,9,red_bull,0,Collision
2020,9,alphatauri,0,Collision
2021,9,red_bull,26,Finished
2021,9,mercedes,18,Finished
2021,9,mclaren,15,Finished
2021,9,mercedes,12,Finished
2021,9,ferrari,10,Finished
2021,9,red_bull,8,Finished
2021,9,mclaren,6,Finished
2021,9,ferrari,4,Finished
2021,9,alphatauri,2,Finished
2021,9,alpine,1,+1 Lap
2021,9,williams,0,+1 Lap
2021,9,alphatauri,0,+1 Lap
2021,9,aston_martin,0,+1 Lap
2021,9,alfa,0,+1 Lap
2021,9,alfa,0,+1 Lap
2021,9,williams,0,+1 Lap
2021,9,aston_martin,0,Collision
2021,9,haas,0,+2 Laps
2021,9,haas,0,+2 Laps
2021,9,alpine,0,Collision
2022,9,red_bull,25,Finished
2022,9,ferrari,19,Finished
2022,9,mercedes,15,Finished
2022,9,mercedes,12,Finished
2022,9,ferrari,10,Finished
2022,9,alpine,8,Finished
2022,9,alfa,6,Finished
2022,9,alfa,4,Finished
2022,9,alpine,2,Finished
2022,9,aston_martin,1,Finished
2022,9,mclaren,0,Finished
2022,9,aston_martin,0,Finished
2022,9,williams,0,Finished
2022,9,alphatauri,0,Finished
2022,9,mclaren,0,Finished
2022,9,williams,0,Finished
2022,9,haas,0,Finished
2022,9,alphatauri,0,Accident
2022,9,haas,0,Engine
2022,9,red_bull,0,Gearbox
